"";"location_adress";"year";"day";"date_from_to";"weeknr";"time_from";"time_to";"event_naam";"location";"openbareruimtenaam";"rdx";"rdy";"lon.x";"lat.x";"nday";"location_ch";"lon.y";"lat.y"
"844";"galgenwaard,utrecht";2013;"zondag";"15-09-2013";"37";"18:00";"23:30";"Fan Village Barbecue";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"845";"galgenwaard,utrecht";2013;"zondag";"14-07-2013";"28";"12:00";"17:00";"Fakkelestafette EYOF";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"846";"galgenwaard,utrecht";2013;"zaterdag";"28-09-2013";"39";"18:00";"23:30";"Fan Village Barbecue";"Galgenwaard";"";NA;NA;NA;NA;"zaterdag";"Galgenwaard";5,1458244;52,0783638
"847";"galgenwaard,utrecht";2013;"zondag";"14-07-2013 t/m 19-07-2013";"28/29";"8:30";"20:00";"EYOF ((European Youth Olympic Festival)";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"848";"galgenwaard,utrecht";2013;"zondag";"14-07-2013";"28";"19:00";"23:30";"Opening EYOF";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"849";"galgenwaard,utrecht";2014;"zondag";"14/09/2014";"37";"13:00";"15:00";"Fan Village";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"850";"galgenwaard,utrecht";2013;"vrijdag";"06-12-2013";"49";"18:00";"23:30";"Fan Village Barbecue";"Galgenwaard";"";NA;NA;NA;NA;"vrijdag";"Galgenwaard";5,1458244;52,0783638
"851";"galgenwaard,utrecht";2013;"zaterdag";"19-10-2013";"42";"18:00";"23:30";"Fan Village Barbecue";"Galgenwaard";"";NA;NA;NA;NA;"zaterdag";"Galgenwaard";5,1458244;52,0783638
"852";"galgenwaard,utrecht";2014;"zondag";"23-02-2014";"8";"10:30";"15:30";"Fan Village BBQ";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"853";"galgenwaard,utrecht";2014;"zondag";"02-03-2014";"9";"10:30";"15:30";"Fan Village BBQ";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"854";"galgenwaard,utrecht";2013;"zondag";"07-07-2013";"27";"9:00";"18:00";"Opendag FC Utrecht";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"855";"galgenwaard,utrecht";2014;"zondag";"13-04-2014";"15";"10:30";"15:30";"Fan Village BBQ";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"856";"galgenwaard,utrecht";2013;"zondag";"24-11-2013";"47";"18:00";"23:30";"Fan Village Barbecue";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"857";"galgenwaard,utrecht";2015;"zaterdag";"06-06-2015 t/m 07-06-2015";"23";"13:00";"23:00";"Return to the 90s / Sterren van Holland Outdoor";"Galgenwaard";"";NA;NA;NA;NA;"zaterdag";"Galgenwaard";5,1458244;52,0783638
"858";"galgenwaard,utrecht";2013;"zondag";"10-02-2013";"6";"";"";"Fan Village";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"859";"galgenwaard,utrecht";2016;"zondag";"10/07/2016";"27";"12:00";"17:00";"Fc Utrecht Open Dag 2016";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"860";"galgenwaard,utrecht";2014;"zondag";"21/09/2014";"38";"13:00";"15:00";"Fan Village";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"861";"galgenwaard,utrecht";2014;"zondag";"20-07-02014";"29";"10:00";"16:00";"Opendag FC Utrecht";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"862";"galgenwaard,utrecht";2013;"zondag";"03-11-2013";"44";"18:00";"23:30";"Fan Village Barbecue";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"863";"galgenwaard,utrecht";2015;"zondag";"10-05-2015";"19";"13:00";"14:30";"Fan Village";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"864";"galgenwaard,utrecht";2015;"zondag";"01-07-2015 t/m 05-07-2015";"27";"06:00 15:00";"18:00 23:00";"Grand depart";"Galgenwaard";"";NA;NA;NA;NA;"zondag";"Galgenwaard";5,1458244;52,0783638
"865";"gambiadreef,utrecht";2011;"zaterdag";"18-06-2011 t/m 19-06-2011";"24";"12:00 11:00";"22:00 18:00";"De Tocht";"Gambiadreef";"Gambiadreef";135851;459208;5,107605;52,120756;"zaterdag";"Gambiadreef";5,1073167;52,1203442
"866";"gandhidreef,utrecht";2014;"donderdag";"02/10/2014";"40";"16:00";"18:00";"Ghandi walk";"Gandhidreef";"";NA;NA;NA;NA;"donderdag";"Gandhidreef";5,0999887;52,1294088
"867";"gangesdreef,utrecht";2011;"vrijdag";"11-11-2011";"45";"18:30";"20:30";"lampionnenoptocht Overvecht";"Gangesdreef";"Gangesdreef";135565;459391;5,10341;52,122396;"vrijdag";"Gangesdreef";5,1037923;52,1234081
"868";"gangesdreef,utrecht";2016;"vrijdag";"22/01/2016";"3";"17:00";"20:30";"Winter lichtjes optocht";"Gangesdreef";"Gangesdreef";135565;459391;5,10341;52,122396;"vrijdag";"Gangesdreef";5,1037923;52,1234081
"869";"gangesdreef,utrecht";2012;"vrijdag";"09-11-2012";"45";"19:00";"21:00";"Lampionnenoptocht Overvecht noord";"Gangesdreef";"Gangesdreef";135565;459391;5,10341;52,122396;"vrijdag";"Gangesdreef";5,1037923;52,1234081
"870";"gansstraat,utrecht";2013;"zondag";"09-06-2013";"23";"11:00";"17:00";"Vierde utrechtse troostdag";"Gansstraat";"Gansstraat";137288;454535;5,128823;52,078802;"zondag";"Gansstraat";5,1280089;52,0789196
"871";"gansstraat,utrecht";2011;"zondag";"08-05-2011";"18";"14:00";"18:00";"Wijnfeest Le Canard";"Gansstraat";"Gansstraat";137288;454535;5,128823;52,078802;"zondag";"Gansstraat";5,1280089;52,0789196
"872";"ganzenmarkt,utrecht";2011;"dinsdag";"21-10-2011 t/m 07-11-2011";"42";"";"";"Objectvergunning stichting impakt";"Ganzenmarkt";"Ganzenmarkt";136624;456022;5,119066;52,092145;"dinsdag";"Ganzenmarkt";5,119468;52,0922556
"873";"ganzenmarkt,utrecht";2015;"zondag";"20/09/2015";"38";"10:00";"22:00";"Trunkshow Stadhuiskwartier";"Ganzenmarkt";"Ganzenmarkt";136624;456022;5,119066;52,092145;"zondag";"Ganzenmarkt";5,119468;52,0922556
"874";"ganzenmarkt,utrecht";2015;"zondag";"08/11/2015";"45";"12:00";"18:00";"Sint Maartensmarkt";"Ganzenmarkt";"Ganzenmarkt";136624;456022;5,119066;52,092145;"zondag";"Ganzenmarkt";5,119468;52,0922556
"875";"ganzenmarkt,utrecht";2013;"donderdag";"11-07-2013";"28";"8:00";"18:00";"Filmopnames junior festival";"Ganzenmarkt";"Ganzenmarkt";136624;456022;5,119066;52,092145;"donderdag";"Ganzenmarkt";5,119468;52,0922556
"876";"ganzenmarkt,utrecht";2011;"maandag";"05-09-2011 t/m 12-09-2011";"36";"";"";"Objectvergunning muziekweek vlaggen stadspromotie";"Ganzenmarkt";"Ganzenmarkt";136624;456022;5,119066;52,092145;"maandag";"Ganzenmarkt";5,119468;52,0922556
"877";"ganzenmarkt,utrecht";2011;"zaterdag";"10-12-2011 t/m 31-12-2011";"49";"";"";"Objectvergunning Internationaal Kamermuziekfestival";"Ganzenmarkt";"Ganzenmarkt";136624;456022;5,119066;52,092145;"zaterdag";"Ganzenmarkt";5,119468;52,0922556
"878";"ganzenmarkt,utrecht";2014;"zondag";"07/09/2014";"36";"12:00";"23:00";"CZ Uitfeest ";"Ganzenmarkt";"Ganzenmarkt";136624;456022;5,119066;52,092145;"zondag";"Ganzenmarkt";5,119468;52,0922556
"879";"ganzenmarkt,utrecht";2012;"vrijdag";"02-03-2012 t/m 01-04-2012";"9";"";"";"Objectvergunning HAFF";"Ganzenmarkt";"Ganzenmarkt";136624;456022;5,119066;52,092145;"vrijdag";"Ganzenmarkt";5,119468;52,0922556
"880";"ganzenmarkt,utrecht";2014;"zaterdag";"12-07-2014 t/m 13-07-2014";"28";"12:00";"20:00";"CZ  on tour";"Ganzenmarkt";"Ganzenmarkt";136624;456022;5,119066;52,092145;"zaterdag";"Ganzenmarkt";5,119468;52,0922556
"881";"ganzenmarkt,utrecht";2014;"zaterdag";"14-06-2014 t/m 15-06-2014";"24";"12:00";"20:30";"Proza en Poezie festival";"Ganzenmarkt";"Ganzenmarkt";136624;456022;5,119066;52,092145;"zaterdag";"Ganzenmarkt";5,119468;52,0922556
"882";"ganzenmarkt,utrecht";2016;"zondag";"06/11/2016";"44";"12:00";"18:00";"Sint Maartensmarkt";"Ganzenmarkt";"Ganzenmarkt";136624;456022;5,119066;52,092145;"zondag";"Ganzenmarkt";5,119468;52,0922556
"883";"ganzenmarkt,utrecht";2012;"donderdag";"17-05-2012 t/m 26-05-2012";"20";"";"";"Festival aan de werf";"Ganzenmarkt ";"";NA;NA;NA;NA;"donderdag";"Ganzenmarkt ";5,119468;52,0922556
"884";"geertekerk,utrecht";2011;"dinsdag";"27-12-2011";"52";"15:00";"22:00";"Kerkenmarathon";"Geertekerk";"";NA;NA;NA;NA;"dinsdag";"Geertekerk";5,1205981;52,0846021
"885";"geertekerk,utrecht";2011;"maandag";"22-08-2011 t/m 04-09-2011";"34";"";"";"Festival Oude Muziek objecten";"Geertekerk";"";NA;NA;NA;NA;"maandag";"Geertekerk";5,1205981;52,0846021
"886";"geertekerk,utrecht";2012;"maandag";"20-08-2012 t/m 02-09-2012";"34";"";"";"Objectvergunning oude muziek";"Geertekerk";"";NA;NA;NA;NA;"maandag";"Geertekerk";5,1205981;52,0846021
"887";"geertekerkhof, nicolaikerkhof,utrecht";2012;"donderdag";"27-12-2012";"52";"19:00";"21:00";"IKFU-Kerkenmarathon";"Geertekerkhof, Nicolaikerkhof";"";NA;NA;NA;NA;"donderdag";"Geertekerkhof, Nicolaikerkhof";5,1205981;52,0846021
"888";"geertekerkhof,utrecht";2011;"maandag";"05-09-2011 t/m 12-09-2011";"36";"";"";"Objectvergunning muziekweek vlaggen stadspromotie";"Geertekerkhof";"Geertekerkhof";136762;455227;5,121112;52,08501;"maandag";"Geertekerkhof";5,120743;52,0849189
"889";"geertekerkhof,utrecht";2012;"donderdag";"17-05-2012 t/m 19-05-2012";"20";"07:00";"19:00";"Filmopnames het Bombardement";"Geertekerkhof";"Geertekerkhof";136762;455227;5,121112;52,08501;"donderdag";"Geertekerkhof";5,120743;52,0849189
"890";"geertekerkhof,utrecht";2011;"zaterdag";"10-12-2011 t/m 30-12-2011";"49";"";"";"Objectvergunning Internationaal Kamermuziekfestival";"Geertekerkhof  ";"";NA;NA;NA;NA;"zaterdag";"Geertekerkhof  ";5,120743;52,0849189
"891";"genestetstraat,utrecht";2013;"zondag";"21-04-2013";"16";"7:00";"17:00";"Rommelmarkt Verdomhoekje";"Genestetstraat";"";NA;NA;NA;NA;"zondag";"Genestetstraat";5,1039061;52,0935746
"892";"genestetstraat,utrecht";2011;"zondag";"17-04-2011";"15";"07:00";"17:00";"Rommelmarkt verdomhoekje";"Genestetstraat";"";NA;NA;NA;NA;"zondag";"Genestetstraat";5,1039061;52,0935746
"893";"genestetstraat,utrecht";2012;"zondag";"22/04/2012";"16";"07:00";"17:00";"Rommelmarkt Verdomhoekje";"Genestetstraat";"";NA;NA;NA;NA;"zondag";"Genestetstraat";5,1039061;52,0935746
"894";"genevelaan,utrecht";2014;"maandag";"01-12-2014 t/m 09-01-2015";"49";"11:00";"23:00";"Basket Winterwonderland";"Genevelaan";"";NA;NA;NA;NA;"maandag";"Genevelaan";5,1712883;52,086081
"895";"genevelaan,utrecht";2016;"maandag";"19-09-2016 t/m 23-09-2016";"38";"11:00";"16:00";"SusTasty";"Genevelaan";"";NA;NA;NA;NA;"maandag";"Genevelaan";5,1712883;52,086081
"896";"gessel,utrecht";2016;"maandag";"15-02-2016 t/m 16-02-2016";"7";"08:00";"14:30";"ANWB Streetwise, Hallo Auto";"Gessel";"Gessel";131450;453926;5,043705;52,073111;"maandag";"Gessel";5,0434492;52,0755859
"897";"geuzenplantsoen,utrecht";2011;"vrijdag";"23-09-2011";"38";"15:00";"20";"Burendag in het Geuzenplantsoen";"Geuzenplantsoen";"";NA;NA;NA;NA;"vrijdag";"Geuzenplantsoen";5,0978719;52,1132508
"898";"gildstraat,utrecht";2012;"zaterdag";"30/06/2012";"26";"06:00";"23:00";"Wijkfeest Wittevrouwen";"Gildstraat";"Gildstraat";137358;456672;5,129741;52,098014;"zaterdag";"Gildstraat";5,1337424;52,0977445
"899";"gloriantdreef,utrecht";2015;"zondag";"14/06/2015";"24";"09:00";"16:30";"Vlooienmarkt Overvecht";"Gloriantdreef";"Gloriantdreef";135971;458524;5,109389;52,114616;"zondag";"Gloriantdreef";5,1109431;52,1145991
"900";"gloriantdreef,utrecht";2016;"zondag";"03/07/2016";"26";"09:00";"16:00";"Vlooienmarkt Gloriantdreef";"Gloriantdreef";"Gloriantdreef";135971;458524;5,109389;52,114616;"zondag";"Gloriantdreef";5,1109431;52,1145991
"901";"gloriantdreef,utrecht";2015;"zondag";"12-04-2015";"15";"09:00";"16:30";"Vlooienmarkt Overvecht";"Gloriantdreef";"Gloriantdreef";135971;458524;5,109389;52,114616;"zondag";"Gloriantdreef";5,1109431;52,1145991
"902";"gloriantdreef,utrecht";2014;"vrijdag";"07-11-2014 t/m 09-11-2014";"45";"16:00";"20:00";"Magic Circus";"Gloriantdreef";"Gloriantdreef";135971;458524;5,109389;52,114616;"vrijdag";"Gloriantdreef";5,1109431;52,1145991
"903";"gloriantdreef,utrecht";2012;"vrijdag";"19-10-2012 t/m 21-10-2012";"42";"16:00";"21:00";"Magic Circus";"Gloriantdreef";"Gloriantdreef";135971;458524;5,109389;52,114616;"vrijdag";"Gloriantdreef";5,1109431;52,1145991
"904";"gloriantdreef,utrecht";2015;"zondag";"13-09-2015";"37";"09:00";"16:30";"Vlooienmarkt Overvecht";"Gloriantdreef";"Gloriantdreef";135971;458524;5,109389;52,114616;"zondag";"Gloriantdreef";5,1109431;52,1145991
"905";"gloriantdreef,utrecht";2015;"zondag";"09-08-2015";"32";"09:00";"16:30";"Vlooienmarkt Overvecht";"Gloriantdreef";"Gloriantdreef";135971;458524;5,109389;52,114616;"zondag";"Gloriantdreef";5,1109431;52,1145991
"906";"gloriantdreef,utrecht";2016;"zondag";"07-08-2016";"31";"09:00";"16:00";"Vlooienmarkt Gloriantdreef";"Gloriantdreef";"Gloriantdreef";135971;458524;5,109389;52,114616;"zondag";"Gloriantdreef";5,1109431;52,1145991
"907";"gloriantdreef,utrecht";2015;"zondag";"10-05-2015";"19";"09:00";"16:30";"Vlooienmarkt Overvecht";"Gloriantdreef";"Gloriantdreef";135971;458524;5,109389;52,114616;"zondag";"Gloriantdreef";5,1109431;52,1145991
"908";"gloriantdreef,utrecht";2015;"zondag";"12-07-2015";"28";"09:00";"16:30";"Vlooienmarkt Overvecht";"Gloriantdreef";"Gloriantdreef";135971;458524;5,109389;52,114616;"zondag";"Gloriantdreef";5,1109431;52,1145991
"909";"goeverneurstraat,utrecht";2013;"zondag";"21-04-2013";"16";"7:00";"17:00";"Rommelmarkt Verdomhoekje";"Goeverneurstraat";"";NA;NA;NA;NA;"zondag";"Goeverneurstraat";5,1046737;52,0933464
"910";"goylaan,utrecht";2012;"zaterdag";"03-11-2012";"44";"18:00";"00:00";"Opnamen speelfilm Wolf";"Goylaan";"";NA;NA;NA;NA;"zaterdag";"Goylaan";5,1207072;52,066039
"911";"goylaan,utrecht";2013;"zaterdag";"30-11-2013";"48";"11:00";"15:00";"Sinterklaas Goylaan";"Goylaan";"";NA;NA;NA;NA;"zaterdag";"Goylaan";5,1207072;52,066039
"912";"goylaan,utrecht";2014;"zaterdag";"20/12/2014";"51";"09:00";"18:00";"kerstevenement hart van Hoograven";"Goylaan";"";NA;NA;NA;NA;"zaterdag";"Goylaan";5,1207072;52,066039
"913";"goylaan,utrecht";2012;"zaterdag";"24-11-2012";"47";"11:00";"16:00";"Sinterklaasactiviteit Hart van Hoograven";"Goylaan";"";NA;NA;NA;NA;"zaterdag";"Goylaan";5,1207072;52,066039
"914";"goylaan,utrecht";2012;"zaterdag";"29/09/2012";"39";"09:00";"17:00";"Kassabonnenactie tentoonstelling auto";"Goylaan";"";NA;NA;NA;NA;"zaterdag";"Goylaan";5,1207072;52,066039
"915";"goylaan,utrecht";2011;"zaterdag";"19-11-2011";"46";"11:00";"17:00";"Sinterklaasactiviteit Hart van Hoograven";"Goylaan";"";NA;NA;NA;NA;"zaterdag";"Goylaan";5,1207072;52,066039
"916";"goylaan,utrecht";2011;"zaterdag";"17-12-2011";"50";"11:00";"16:00";"Kerstactiviteiten hart van hoograven";"Goylaan";"";NA;NA;NA;NA;"zaterdag";"Goylaan";5,1207072;52,066039
"917";"goylaan,utrecht";2015;"zaterdag";"19/12/2015";"51";"09:00";"18:00";"Kerst winkeliersvereniging Hart van Hoograven";"Goylaan";"";NA;NA;NA;NA;"zaterdag";"Goylaan";5,1207072;52,066039
"918";"goylaan,utrecht";2012;"zaterdag";"03-11-2012";"44";"09:00";"17:00";"Kassabonnenactie tentoonstelling auto";"Goylaan";"";NA;NA;NA;NA;"zaterdag";"Goylaan";5,1207072;52,066039
"919";"goylaan,utrecht";2015;"zaterdag";"28/11/2015";"48";"09:00";"17:00";"Sinterklaas winkeliersvereniging Hart van Hoograven";"Goylaan";"";NA;NA;NA;NA;"zaterdag";"Goylaan";5,1207072;52,066039
"920";"goylaan,utrecht";2012;"zaterdag";"01/09/2012";"35";"09:00";"17:00";"Kassabonnenactie tentoonstelling auto";"Goylaan";"";NA;NA;NA;NA;"zaterdag";"Goylaan";5,1207072;52,066039
"921";"goylaan,utrecht";2013;"zaterdag";"29-06-2013";"26";"11:00";"16:00";"Vakantiebeurs";"Goylaan";"";NA;NA;NA;NA;"zaterdag";"Goylaan";5,1207072;52,066039
"922";"goylaan,utrecht";2012;"zaterdag";"01/12/2012";"48";"09:00";"17:00";"Kassabonnenactie prijsuitreiking";"Goylaan";"";NA;NA;NA;NA;"zaterdag";"Goylaan";5,1207072;52,066039
"923";"graadt van roggenweg,utrecht";2011;"zaterdag";"10-12-2011 t/m 30-12-2011";"49";"";"";"Objectvergunning Internationaal Kamermuziekfestival";"Graadt van Roggenweg";"Graadt van Roggenweg";135477;455699;5,102346;52,089206;"zaterdag";"Graadt van Roggenweg";5,100982;52,087894
"924";"grasveld monument zuilen,utrecht";2013;"";"08-07-2013 t/m 14-07-2013";"28";"";"";"The fence of Peace";"Grasveld monument zuilen";"";NA;NA;NA;NA;"";"Grasveld monument zuilen";NA;NA
"925";"grauwaartsingel,utrecht";2013;"zondag";"23-06-2013";"25";"17:00";"22:00";"Tafelbomen";"Grauwaartsingel";"Grauwaartsingel";132828;456442;5,063639;52,095783;"zondag";"Grauwaartsingel";5,0657964;52,096106
"926";"grauwaartsingel,utrecht";2016;"zaterdag";"04-06-20106";"22";"10:00";"16:00";"Dag van de Bouw 2016 Leidsche Rijn";"Grauwaartsingel";"Grauwaartsingel";132828;456442;5,063639;52,095783;"zaterdag";"Grauwaartsingel";5,0657964;52,096106
"927";"grave van solmstraat,utrecht";2013;"zaterdag";"22-06-2013";"25";"18:30";"21:00";"Resto van Harte Staatsliedenbuurt";"Grave van Solmstraat";"";NA;NA;NA;NA;"zaterdag";"Grave van Solmstraat";5,1174456;52,1014001
"928";"grave van solmstraat,utrecht";2013;"vrijdag";"21-06-2013 t/m 23-06-2013";"25";"";"";"Programma Staatliedenbuurt";"Grave van Solmstraat";"";NA;NA;NA;NA;"vrijdag";"Grave van Solmstraat";5,1174456;52,1014001
"929";"grebbeberglaan,utrecht";2013;"zaterdag";"29-06-2013";"26";"12:00";"17:00";"Utrechts hockeyteam";"Grebbeberglaan";"Grebbeberglaan";135131;454574;5,097354;52,079086;"zaterdag";"Grebbeberglaan";5,0997048;52,0795717
"930";"griftpark,utrecht";2014;"zaterdag";"24/05/2014";"21";"15:00";"18:00";"Spark Battle kids";"Griftpark";"";NA;NA;NA;NA;"zaterdag";"Griftpark";5,1266119;52,1001779
"931";"griftpark,utrecht";2011;"zondag";"26-06-2011";"25";"13:00";"19:00";"Activiteitendag Griftpark";"Griftpark";"";NA;NA;NA;NA;"zondag";"Griftpark";5,1266119;52,1001779
"932";"griftpark,utrecht";2012;"woensdag";"15-06-2012 t/m 20-06-2012";"24";"13:00";"00:00";"Kermis Griftpark";"Griftpark";"";NA;NA;NA;NA;"woensdag";"Griftpark";5,1266119;52,1001779
"933";"griftpark,utrecht";2015;"zondag";"29/03/2015";"13";"11:00";"19:00";"Activiteiten dagen Griftpark";"Griftpark";"";NA;NA;NA;NA;"zondag";"Griftpark";5,1266119;52,1001779
"934";"griftpark,utrecht";2011;"zondag";"02-10-2011";"39";"12:30";"18:30";"Achter de groene deuren";"Griftpark";"";NA;NA;NA;NA;"zondag";"Griftpark";5,1266119;52,1001779
"935";"griftpark,utrecht";2013;"zaterdag";"13-07-2013 t/m 14-07-2013";"28";"11:00 13:00";"23:00 19:00";"Cross Culture Festival";"Griftpark";"";NA;NA;NA;NA;"zaterdag";"Griftpark";5,1266119;52,1001779
"936";"griftpark,utrecht";2016;"vrijdag";"04-11-2016 t/m 06-11-2016";"44";"16:00";"18:00";"Magic Circus";"Griftpark";"";NA;NA;NA;NA;"vrijdag";"Griftpark";5,1266119;52,1001779
"937";"griftpark,utrecht";2015;"vrijdag";"14-08-2015";"33";"";"";"Lunches tijdens de UIT 2015";"Griftpark";"";NA;NA;NA;NA;"vrijdag";"Griftpark";5,1266119;52,1001779
"938";"griftpark,utrecht";2015;"vrijdag";"03-04-201-5 t/m 12-04-2015";"14";"12:00";"00:00";"Kermis Griftpark 2015";"Griftpark";"";NA;NA;NA;NA;"vrijdag";"Griftpark";5,1266119;52,1001779
"939";"griftpark,utrecht";2015;"donderdag";"13/08/2015";"33";"12:00";"19:00";"UITfestival";"Griftpark";"";NA;NA;NA;NA;"donderdag";"Griftpark";5,1266119;52,1001779
"940";"griftpark,utrecht";2016;"zondag";"29/05/2016";"21";"13:00";"19:00";"activiteitendagen voor de parkbezoekers";"Griftpark";"";NA;NA;NA;NA;"zondag";"Griftpark";5,1266119;52,1001779
"941";"griftpark,utrecht";2012;"vrijdag";"27/01/2012";"4";"17:00";"20:30";"Griftsteede bij nacht";"Griftpark";"";NA;NA;NA;NA;"vrijdag";"Griftpark";5,1266119;52,1001779
"942";"griftpark,utrecht";2015;"dinsdag";"11-08-2015";"33";"12:30";"15:15";"Utrechtse Introductie Tijd - Utrecht Playground";"Griftpark";"";NA;NA;NA;NA;"dinsdag";"Griftpark";5,1266119;52,1001779
"943";"griftpark,utrecht";2011;"zondag";"25-09-2011";"38";"11:00";"23:00";"Skatewedstrijd griftpark";"Griftpark";"";NA;NA;NA;NA;"zondag";"Griftpark";5,1266119;52,1001779
"944";"griftpark,utrecht";2015;"dinsdag";"11-08-2015";"33";"";"";"Lunches tijdens de UIT 2015";"Griftpark";"";NA;NA;NA;NA;"dinsdag";"Griftpark";5,1266119;52,1001779
"945";"griftpark,utrecht";2011;"donderdag";"18-08-2011";"33";"11:30";"19:30";"UIT- Chilldag";"Griftpark";"";NA;NA;NA;NA;"donderdag";"Griftpark";5,1266119;52,1001779
"946";"griftpark,utrecht";2015;"maandag";"10-08-2015 t/m 14-08-2015";"33";"11:00";"23:00";"UIT";"Griftpark";"";NA;NA;NA;NA;"maandag";"Griftpark";5,1266119;52,1001779
"947";"griftpark,utrecht";2014;"donderdag";"14-08-2014";"33";"12:00";"19:00";"UIT Chill-out";"Griftpark";"";NA;NA;NA;NA;"donderdag";"Griftpark";5,1266119;52,1001779
"948";"griftpark,utrecht";2014;"donderdag";"14-08-2014";"33";"11:00";"13:00";"UIT Lunches";"Griftpark";"";NA;NA;NA;NA;"donderdag";"Griftpark";5,1266119;52,1001779
"949";"griftpark,utrecht";2012;"zondag";"22/04/2012";"16";"14:00";"19:00";"Spark Spinningmarathon";"Griftpark";"";NA;NA;NA;NA;"zondag";"Griftpark";5,1266119;52,1001779
"950";"griftpark,utrecht";2016;"vrijdag";"27-5-2016";"21";"17:00-22:00";"";"National Suit-up Barbecue en Wakeboardemonstratie";"Griftpark";"";NA;NA;NA;NA;"vrijdag";"Griftpark";5,1266119;52,1001779
"951";"griftpark,utrecht";2014;"dinsdag";"12/08/2014";"33";"16:00";"17:30";"UIT Utrecht Playground";"Griftpark";"";NA;NA;NA;NA;"dinsdag";"Griftpark";5,1266119;52,1001779
"952";"griftpark,utrecht";2014;"zondag";"15/06/2014";"24";"13:00";"19:00";"Activiteitendagen Griftpark";"Griftpark";"";NA;NA;NA;NA;"zondag";"Griftpark";5,1266119;52,1001779
"953";"griftpark,utrecht";2012;"zaterdag";"8-9-2012 t/m 09-09-2012";"36";"10:00";"17:00";"Utrechtse Buitenmarkt";"Griftpark";"";NA;NA;NA;NA;"zaterdag";"Griftpark";5,1266119;52,1001779
"954";"griftpark,utrecht";2015;"donderdag";"03-12-2015";"49";"07:00";"00:00";"Filmopnamen Roos Kamerloos";"Griftpark";"";NA;NA;NA;NA;"donderdag";"Griftpark";5,1266119;52,1001779
"955";"griftpark,utrecht";2012;"zondag";"19/08/2012";"33";"15:00";"21:30";"D66 twitnick";"Griftpark";"";NA;NA;NA;NA;"zondag";"Griftpark";5,1266119;52,1001779
"956";"griftpark,utrecht";2013;"woensdag";"09-09-2013 t/m 21-09-2013";"37";"15:00";"17:15";"Circus Belly Wien";"Griftpark";"";NA;NA;NA;NA;"woensdag";"Griftpark";5,1266119;52,1001779
"957";"griftpark,utrecht";2013;"zaterdag";"07-09-2013 t/m 29-09-2013";"36";"11:00";"18:00";"Parkpeddelaars";"Griftpark";"";NA;NA;NA;NA;"zaterdag";"Griftpark";5,1266119;52,1001779
"958";"griftpark,utrecht";2011;"zondag";"29-05-2011";"21";"13:00";"17:00";"Dag van het Park";"Griftpark";"";NA;NA;NA;NA;"zondag";"Griftpark";5,1266119;52,1001779
"959";"griftpark,utrecht";2011;"zondag";"18-09-2011";"37";"13:00";"19:00";"Activiteitendag Griftpark";"Griftpark";"";NA;NA;NA;NA;"zondag";"Griftpark";5,1266119;52,1001779
